timestamp,rpm_value
1704063757600,3481
1704063757700,54
1704063757800,2874
1704063757900,5000
1704063758000,6774
1704063758100,391
1704063758200,2547
1704063758300,1703
1704063758400,9
1704063758500,2292
1704063758600,4743
1704063758700,321
1704063758800,169
1704063758900,3513
1704063759000,4093
1704063759100,1074
1704063759200,112
1704063759300,4901
1704063759400,5658
1704063759500,4322
1704063759600,2337
1704063759700,2310
1704063759800,3241
1704063759900,5362
1704063760000,6432
1704063760100,5358
1704063760200,2505
1704063760300,3244
1704063760400,4703
1704063760500,6095
1704063760600,5396
1704063760700,6836
1704063760800,5517
1704063760900,5238
1704063761000,2572
1704063761100,3971
1704063761200,185
1704063761300,6463
1704063761400,6073
1704063761500,6721
1704063761600,4819
1704063761700,6593
1704063761800,651
1704063761900,421
1704063762000,6827
1704063762100,5604
1704063762200,5335
1704063762300,215
1704063762400,692
1704063762500,4257
1704063762600,4349
1704063762700,3628
1704063762800,1336
1704063762900,5264
1704063763000,2392
1704063763100,4141
1704063763200,6261
1704063763300,3425
1704063763400,5487
1704063763500,6204
1704063763600,4459
1704063763700,527
1704063763800,2005
1704063763900,2331
1704063764000,1485
1704063764100,6208
1704063764200,6879
1704063764300,2025
1704063764400,973
1704063764500,415
1704063764600,3387
1704063764700,1404
1704063764800,5427
1704063764900,2721
1704063765000,5289
1704063765100,1946
1704063765200,4817
1704063765300,2520
1704063765400,5824
1704063765500,1656
1704063765600,5671
1704063765700,2713
1704063765800,287
1704063765900,4016
1704063766000,1574
1704063766100,2822
1704063766200,1130
1704063766300,3116
1704063766400,397
1704063766500,3921
1704063766600,4900
1704063766700,69
1704063766800,16
1704063766900,5695
1704063767000,3178
1704063767100,6466
1704063767200,6404
1704063767300,123
1704063767400,2731
1704063767500,2248
1704063767600,3879
1704063767700,959
1704063767800,4639
1704063767900,4505
1704063768000,167
1704063768100,2041
1704063768200,2514
1704063768300,5450
1704063768400,824
1704063768500,6818
1704063768600,3367
1704063768700,3816
1704063768800,4074
1704063768900,2689
1704063769000,6662
1704063769100,2739
1704063769200,6660
1704063769300,640
1704063769400,936
1704063769500,2130
1704063769600,2124
1704063769700,5122
1704063769800,2624
1704063769900,1858
1704063770000,2181
1704063770100,3166
1704063770200,6753
1704063770300,1726
1704063770400,6198
1704063770500,1966
1704063770600,916
1704063770700,4455
1704063770800,727
1704063770900,6467
1704063771000,4651
1704063771100,1679
1704063771200,406
1704063771300,3637
1704063771400,3260
1704063771500,2608
1704063771600,2075
1704063771700,369
1704063771800,6892
1704063771900,4388
1704063772000,2040
1704063772100,5648
1704063772200,4921
1704063772300,6860
1704063772400,6450
1704063772500,1488
1704063772600,1498
1704063772700,1824
1704063772800,3933
1704063772900,3364
1704063773000,2918
1704063773100,4297
1704063773200,5457
1704063773300,3329
1704063773400,4307
1704063773500,3375
1704063773600,6877
1704063773700,4238
1704063773800,490
1704063773900,1724
1704063774000,6986
1704063774100,6930
1704063774200,1204
1704063774300,419
1704063774400,4103
1704063774500,1098
1704063774600,3813
1704063774700,565
1704063774800,3720
1704063774900,4246
1704063775000,6275
1704063775100,3656
1704063775200,4460
1704063775300,5444
1704063775400,256
1704063775500,5033
1704063775600,2962
1704063775700,682
1704063775800,2845
1704063775900,6096
1704063776000,3531
1704063776100,5295
1704063776200,3701
1704063776300,1803
1704063776400,5903
1704063776500,3162
1704063776600,1611
1704063776700,3751
1704063776800,2824
1704063776900,6401
1704063777000,1104
1704063777100,5646
1704063777200,5439
1704063777300,3517
1704063777400,1598
1704063777500,1889
1704063777600,4751
1704063777700,2787
1704063777800,419
1704063777900,837
1704063778000,292
1704063778100,3853
1704063778200,3848
1704063778300,2932
1704063778400,6473
1704063778500,2249
1704063778600,5282
1704063778700,5331
1704063778800,3167
1704063778900,1582
1704063779000,2381
1704063779100,6714
1704063779200,6373
1704063779300,5988
1704063779400,3892
1704063779500,6504
1704063779600,2084
1704063779700,6855
1704063779800,828
1704063779900,4034
1704063780000,4140
1704063780100,4310
1704063780200,1351
1704063780300,3406
1704063780400,3084
1704063780500,2644
1704063780600,6270
1704063780700,2136
1704063780800,4198
1704063780900,3153
1704063781000,6811
1704063781100,5439
1704063781200,1012
1704063781300,5516
1704063781400,699
1704063781500,5296
1704063781600,4511
1704063781700,544
1704063781800,5164
1704063781900,1362
1704063782000,3369
1704063782100,811
1704063782200,2744
1704063782300,3553
1704063782400,4994
1704063782500,5906
1704063782600,6342
1704063782700,3599
1704063782800,6662
1704063782900,6719
1704063783000,4727
1704063783100,1018
1704063783200,1494
1704063783300,3342
1704063783400,5564
1704063783500,3400
1704063783600,2555
1704063783700,1663
1704063783800,4903
1704063783900,931
1704063784000,2560
1704063784100,3126
1704063784200,2702
1704063784300,943
1704063784400,2246
1704063784500,506
1704063784600,4758
1704063784700,1599
1704063784800,182
1704063784900,3972
1704063785000,3049
1704063785100,4197
1704063785200,2440
1704063785300,4234
1704063785400,711
1704063785500,6800
1704063785600,336
1704063785700,651
1704063785800,4680
1704063785900,5255
1704063786000,1212
1704063786100,2323
1704063786200,6201
1704063786300,3400
1704063786400,1538
1704063786500,4619
1704063786600,872
1704063786700,2398
1704063786800,1694
1704063786900,6560
1704063787000,3732
1704063787100,2587
1704063787200,4924
1704063787300,4115
1704063787400,2471
1704063787500,6947
1704063787600,3688
1704063787700,262
1704063787800,540
1704063787900,2669
1704063788000,6367
1704063788100,1224
1704063788200,845
1704063788300,2676
1704063788400,3351
1704063788500,2364
1704063788600,5510
1704063788700,5860
1704063788800,4771
1704063788900,6069
1704063789000,6584
1704063789100,2514
1704063789200,3961
1704063789300,1834
1704063789400,6166
1704063789500,2739
1704063789600,3142
1704063789700,6118
1704063789800,2170
1704063789900,841
1704063790000,1793
1704063790100,3200
1704063790200,3454
1704063790300,4508
1704063790400,1673
1704063790500,3544
1704063790600,5982
1704063790700,3770
1704063790800,5681
1704063790900,4933
1704063791000,3600
1704063791100,6503
1704063791200,1946
1704063791300,4475
1704063791400,5429
1704063791500,6417
1704063791600,3380
1704063791700,76
1704063791800,1947
1704063791900,4859
1704063792000,1575
1704063792100,3731
1704063792200,575
1704063792300,6172
1704063792400,4859
1704063792500,2885
1704063792600,1779
1704063792700,4348
1704063792800,1785
1704063792900,2245
1704063793000,5667
1704063793100,3927
1704063793200,6926
1704063793300,928
1704063793400,4197
1704063793500,2612
1704063793600,4115
1704063793700,3306
1704063793800,4
1704063793900,4743
1704063794000,1280
1704063794100,4499
1704063794200,5607
1704063794300,5370
1704063794400,3986
1704063794500,610
1704063794600,5078
1704063794700,1
1704063794800,3881
1704063794900,813
1704063795000,948
1704063795100,5490
1704063795200,2876
1704063795300,4681
1704063795400,4312
1704063795500,2495
1704063795600,2292
1704063795700,6536
1704063795800,930
1704063795900,6190
1704063796000,2797
1704063796100,2320
1704063796200,2897
1704063796300,5869
1704063796400,4694
1704063796500,998
1704063796600,5150
1704063796700,1228
1704063796800,4182
1704063796900,6308
1704063797000,674
1704063797100,3488
1704063797200,5858
1704063797300,2867
1704063797400,1639
1704063797500,4577
1704063797600,854
1704063797700,2609
1704063797800,942
1704063797900,3686
1704063798000,5191
1704063798100,4108
1704063798200,2108
1704063798300,5392
1704063798400,6221
1704063798500,6935
1704063798600,1576
1704063798700,1951
1704063798800,2730
1704063798900,855
1704063799000,1282
1704063799100,2803
1704063799200,5908
1704063799300,501
1704063799400,5846
1704063799500,1449
1704063799600,888
1704063799700,2280
1704063799800,3056
1704063799900,1730
1704063800000,6702
1704063800100,5237
1704063800200,278
1704063800300,117
1704063800400,2347
1704063800500,4354
1704063800600,3420
1704063800700,3572
1704063800800,2965
1704063800900,297
1704063801000,203
1704063801100,1073
1704063801200,1200
1704063801300,4948
1704063801400,3866
1704063801500,4263
1704063801600,6929
1704063801700,5663
1704063801800,2829
1704063801900,2346
1704063802000,3693
1704063802100,505
1704063802200,3316
1704063802300,2683
1704063802400,5365
1704063802500,490
1704063802600,1209
1704063802700,4509
1704063802800,2485
1704063802900,4984
1704063803000,4389
1704063803100,5266
1704063803200,39
1704063803300,1005
1704063803400,5364
1704063803500,2455
1704063803600,1027
1704063803700,3628
1704063803800,968
1704063803900,4002
1704063804000,137
1704063804100,2355
1704063804200,864
1704063804300,224
1704063804400,1278
1704063804500,656
1704063804600,779
1704063804700,4394
1704063804800,3284
1704063804900,4345
1704063805000,5603
1704063805100,2974
1704063805200,4689
1704063805300,1031
1704063805400,6796
1704063805500,6365
1704063805600,3949
1704063805700,1329
1704063805800,4823
1704063805900,205
1704063806000,3809
1704063806100,545
1704063806200,3010
1704063806300,3577
1704063806400,6797
1704063806500,6793
1704063806600,2372
1704063806700,361
1704063806800,6603
1704063806900,2239
1704063807000,2634
1704063807100,4804
1704063807200,5852
1704063807300,614
1704063807400,539
1704063807500,1383
1704063807600,5241
1704063807700,3518
1704063807800,3458
1704063807900,3924
1704063808000,1029
1704063808100,6577
1704063808200,4638
1704063808300,3858
1704063808400,3630
1704063808500,3094
1704063808600,454
1704063808700,6696
1704063808800,1625
1704063808900,5832
1704063809000,415
1704063809100,3075
1704063809200,4309
1704063809300,4781
1704063809400,6844
1704063809500,1975
1704063809600,557
1704063809700,5406
1704063809800,1078
1704063809900,6644
1704063810000,3855
1704063810100,2102
1704063810200,2018
1704063810300,4952
1704063810400,4150
1704063810500,2881
1704063810600,3524
1704063810700,5046
1704063810800,3251
1704063810900,3621
1704063811000,2830
1704063811100,3318
1704063811200,6415
1704063811300,1538
1704063811400,2958
1704063811500,5881
1704063811600,3607
1704063811700,1632
1704063811800,1010
1704063811900,5273
1704063812000,727
1704063812100,4885
1704063812200,2871
1704063812300,507
1704063812400,287
1704063812500,5251
1704063812600,4420
1704063812700,1130
1704063812800,2957
1704063812900,2580
1704063813000,5701
1704063813100,4610
1704063813200,89
1704063813300,4489
1704063813400,4036
1704063813500,1162
1704063813600,4170
1704063813700,3024
1704063813800,1992
1704063813900,3797
1704063814000,2795
1704063814100,3258
1704063814200,6695
1704063814300,1985
1704063814400,5642
1704063814500,5816
1704063814600,3083
1704063814700,2426
1704063814800,6241
1704063814900,1689
1704063815000,1773
1704063815100,1748
1704063815200,6221
1704063815300,3823
1704063815400,3728
1704063815500,5748
1704063815600,5263
1704063815700,5917
1704063815800,6604
1704063815900,2407
1704063816000,4137
1704063816100,6614
1704063816200,4925
1704063816300,6702
1704063816400,1302
1704063816500,4273
1704063816600,6917
1704063816700,2459
1704063816800,6191
1704063816900,1654
1704063817000,1152
1704063817100,3115
1704063817200,5496
1704063817300,3694
1704063817400,4356
1704063817500,87
1704063817600,5288
1704063817700,6920
1704063817800,725
1704063817900,379
1704063818000,1027
1704063818100,46
1704063818200,4012
1704063818300,538
1704063818400,4812
1704063818500,5673
1704063818600,4067
1704063818700,6860
1704063818800,4605
1704063818900,1015
1704063819000,2385
1704063819100,6093
1704063819200,2026
1704063819300,2150
1704063819400,2654
1704063819500,2723
1704063819600,4174
1704063819700,862
1704063819800,208
1704063819900,6112
1704063820000,1064
1704063820100,6224
1704063820200,4543
1704063820300,6498
1704063820400,6462
1704063820500,3810
1704063820600,6839
1704063820700,2357
1704063820800,4210
1704063820900,2371
1704063821000,2842
1704063821100,6590
1704063821200,836
1704063821300,2200
1704063821400,6392
1704063821500,4376
1704063821600,2930
1704063821700,3012
1704063821800,3993
1704063821900,6354
1704063822000,5716
1704063822100,5092
1704063822200,4472
1704063822300,126
1704063822400,3509
1704063822500,6565
1704063822600,5701
1704063822700,5017
1704063822800,449
1704063822900,2352
1704063823000,5870
1704063823100,6317
1704063823200,5185
1704063823300,2532
1704063823400,4726
1704063823500,1590
1704063823600,611
1704063823700,2547
1704063823800,4177
1704063823900,5042
1704063824000,5331
1704063824100,4961
1704063824200,2085
1704063824300,6975
1704063824400,5401
1704063824500,3938
1704063824600,2797
1704063824700,234
1704063824800,3328
1704063824900,2912
1704063825000,5798
1704063825100,5359
1704063825200,6968
1704063825300,785
1704063825400,4762
1704063825500,973
1704063825600,5997
1704063825700,3350
1704063825800,46
1704063825900,6094
1704063826000,5321
1704063826100,4782
1704063826200,3753
1704063826300,31
1704063826400,443
1704063826500,5816
1704063826600,3074
